"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Eastbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/23/2025 06:00 - 06:59,0,1,5,6,2,0,0,0,0,0,0,0,0,0,0,14,26.6,30.5
06/23/2025 07:00 - 07:59,0,0,7,11,4,0,1,0,0,0,0,0,0,0,0,23,28.4,32.3
06/23/2025 08:00 - 08:59,0,3,5,5,4,1,0,0,0,0,0,0,0,0,0,18,27.0,33.3
06/23/2025 09:00 - 09:59,0,0,2,14,4,0,0,0,0,0,0,0,0,0,0,20,29.0,31.6
06/23/2025 10:00 - 10:59,0,3,6,7,5,2,0,0,0,0,0,0,0,0,0,23,27.8,34.0
06/23/2025 11:00 - 11:59,0,0,1,4,5,1,0,0,0,0,0,0,0,0,0,11,31.1,34.8
06/23/2025 12:00 - 12:59,1,2,1,10,4,2,0,0,0,0,0,0,0,0,0,20,28.3,34.1
06/23/2025 13:00 - 13:59,4,1,3,10,5,0,0,0,0,0,0,0,0,0,0,23,25.3,32.0
06/23/2025 14:00 - 14:59,2,1,2,9,7,6,0,0,0,0,0,0,0,0,0,27,29.9,37.2
06/23/2025 15:00 - 15:59,3,1,4,11,9,2,0,0,0,0,0,0,0,0,0,30,27.8,34.3
06/23/2025 16:00 - 16:59,0,2,8,10,5,4,0,0,0,0,0,0,0,0,0,29,28.7,35.2
06/23/2025 17:00 - 17:59,0,2,5,15,5,0,0,0,0,0,0,0,0,0,0,27,27.7,31.5
06/23/2025 18:00 - 18:59,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,9,28.4,31.4
06/23/2025 19:00 - 19:59,0,0,6,8,3,1,0,0,0,0,0,0,0,0,0,18,28.2,32.3
06/23/2025 20:00 - 20:59,0,1,9,12,2,0,1,0,0,0,0,0,0,0,0,25,27.2,30.5
06/23/2025 21:00 - 21:59,0,1,7,7,4,1,0,0,0,0,0,0,0,0,0,20,27.6,32.9
06/23/2025 22:00 - 22:59,0,1,2,9,1,1,0,0,0,0,0,0,0,0,0,14,28.0,30.7
06/23/2025 23:00 - 23:59,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,7,28.3,33.3
06/24/2025 00:00 - 00:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
06/24/2025 01:00 - 01:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0
06/24/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/24/2025 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
06/24/2025 04:00 - 04:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
06/24/2025 05:00 - 05:59,0,0,6,7,2,1,0,0,0,0,0,0,0,0,0,16,27.8,31.3
06/24/2025 06:00 - 06:59,1,0,7,6,2,2,0,0,0,0,0,0,0,0,0,18,27.2,33.0
06/24/2025 07:00 - 07:59,0,2,8,7,1,2,0,0,0,0,0,0,0,0,0,20,26.7,30.6
06/24/2025 08:00 - 08:59,1,1,9,4,4,0,0,0,0,0,0,0,0,0,0,19,25.6,31.8
06/24/2025 09:00 - 09:59,1,1,4,5,4,0,0,0,0,0,0,0,0,0,0,15,26.5,32.6
06/24/2025 10:00 - 10:59,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,11,29.4,34.2
06/24/2025 11:00 - 11:59,0,1,4,1,6,2,0,0,0,0,0,0,0,0,0,14,29.9,35.5
06/24/2025 12:00 - 12:59,0,0,6,9,6,2,0,0,0,0,0,0,0,0,0,23,0.0,0.0
