"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","3618 Adair Ave N"
"Location:","3618 Adair Ave N"
"Comments:","Site 37910"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","04/23/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
04/30/2025 19:00 - 19:59,1,12,13,10,1,0,0,0,0,0,0,0,0,0,0,37,23.1,28.5
04/30/2025 20:00 - 20:59,2,2,14,12,3,0,0,0,0,0,0,0,0,0,0,33,25.1,30.0
04/30/2025 21:00 - 21:59,2,6,19,11,2,0,0,0,0,0,0,0,0,0,0,40,24.0,29.0
04/30/2025 22:00 - 22:59,1,3,7,3,0,1,0,0,0,0,0,0,0,0,0,15,23.5,28.1
04/30/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
05/01/2025 00:00 - 00:59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,23.0,26.3
05/01/2025 01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
05/01/2025 02:00 - 02:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
05/01/2025 03:00 - 03:59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.0,37.8
05/01/2025 04:00 - 04:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
05/01/2025 05:00 - 05:59,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,24.5,25.5
05/01/2025 06:00 - 06:59,2,0,9,5,1,0,0,0,0,0,0,0,0,0,0,17,23.9,29.0
05/01/2025 07:00 - 07:59,0,8,57,59,22,0,0,0,0,0,0,0,0,0,0,146,26.7,30.9
05/01/2025 08:00 - 08:59,3,3,12,27,15,3,0,0,0,0,0,0,0,0,0,63,27.8,33.7
05/01/2025 09:00 - 09:59,1,3,15,17,9,1,0,0,0,0,0,0,0,0,0,46,27.0,32.4
05/01/2025 10:00 - 10:59,0,1,13,16,4,0,0,0,0,0,0,0,0,0,0,34,26.9,30.5
05/01/2025 11:00 - 11:59,2,3,16,18,5,1,0,0,0,0,0,0,0,0,0,45,26.0,30.7
05/01/2025 12:00 - 12:59,3,1,8,15,4,0,0,0,0,0,0,0,0,0,0,31,25.7,30.6
05/01/2025 13:00 - 13:59,0,8,10,21,7,0,0,0,0,0,0,0,0,0,0,46,26.4,30.7
05/01/2025 14:00 - 14:59,1,7,36,51,10,0,0,0,0,0,0,0,0,0,0,105,26.4,30.4
05/01/2025 15:00 - 15:59,1,9,25,37,9,0,0,0,0,0,0,0,0,0,0,81,26.1,30.5
05/01/2025 16:00 - 16:59,2,3,29,27,9,0,0,0,0,0,0,0,0,0,0,70,26.1,30.6
05/01/2025 17:00 - 17:59,1,6,17,23,8,2,0,0,0,0,0,0,0,0,0,57,26.7,31.6
05/01/2025 18:00 - 18:59,1,4,15,13,8,0,0,0,0,0,0,0,0,0,0,41,26.2,31.8
05/01/2025 19:00 - 19:59,1,3,14,15,5,0,0,0,0,0,0,0,0,0,0,38,26.0,30.6
05/01/2025 20:00 - 20:59,1,2,7,11,1,0,0,0,0,0,0,0,0,0,0,22,25.3,29.7
05/01/2025 21:00 - 21:59,2,3,8,4,0,0,0,0,0,0,0,0,0,0,0,17,22.2,27.2
05/01/2025 22:00 - 22:59,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,9,27.2,32.9
05/01/2025 23:00 - 23:59,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,22.5,27.5
05/02/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/02/2025 01:00 - 01:59,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,24.4,24.8
05/02/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/02/2025 03:00 - 03:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
05/02/2025 04:00 - 04:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
05/02/2025 05:00 - 05:59,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,6,26.7,29.0
05/02/2025 06:00 - 06:59,0,4,2,2,2,1,0,0,0,0,0,0,0,0,0,11,25.7,33.1
05/02/2025 07:00 - 07:59,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0
