"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4651 Adair Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/09/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/13/2025 20:00 - 20:59,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,21.0,24.1
09/13/2025 21:00 - 21:59,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,18.3,24.0
09/13/2025 22:00 - 22:59,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,17.8,19.0
09/13/2025 23:00 - 23:59,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,17.7,24.0
09/14/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
09/14/2025 01:00 - 01:59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.0,23.6
09/14/2025 02:00 - 02:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
09/14/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/14/2025 04:00 - 04:59,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14.7,21.3
09/14/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/14/2025 06:00 - 06:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
09/14/2025 07:00 - 07:59,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,20.2,24.1
09/14/2025 08:00 - 08:59,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,12,19.7,22.2
09/14/2025 09:00 - 09:59,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,21,20.4,24.6
09/14/2025 10:00 - 10:59,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11,21.6,24.5
09/14/2025 11:00 - 11:59,2,2,9,2,0,0,0,0,0,0,0,0,0,0,0,15,21.7,25.6
09/14/2025 12:00 - 12:59,0,6,19,3,0,0,0,0,0,0,0,0,0,0,0,28,22.9,25.6
09/14/2025 13:00 - 13:59,1,9,12,2,0,0,0,0,0,0,0,0,0,0,0,24,21.5,25.1
09/14/2025 14:00 - 14:59,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,17,21.4,24.7
09/14/2025 15:00 - 15:59,2,5,9,2,0,0,0,0,0,0,0,0,0,0,0,18,21.2,25.3
09/14/2025 16:00 - 16:59,1,3,16,2,1,0,0,0,0,0,0,0,0,0,0,23,23.1,25.7
09/14/2025 17:00 - 17:59,1,5,7,4,1,0,0,0,0,0,0,0,0,0,0,18,22.9,28.3
09/14/2025 18:00 - 18:59,2,4,7,1,0,0,0,0,0,0,0,0,0,0,0,14,20.5,24.9
09/14/2025 19:00 - 19:59,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,14,20.0,23.8
09/14/2025 20:00 - 20:59,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19.5,23.7
09/14/2025 21:00 - 21:59,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,22.9,24.8
09/14/2025 22:00 - 22:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
09/14/2025 23:00 - 23:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
09/15/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/15/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/15/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/15/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/15/2025 04:00 - 04:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
09/15/2025 05:00 - 05:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
09/15/2025 06:00 - 06:59,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9,19.4,24.1
09/15/2025 07:00 - 07:59,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,21,18.5,22.4
09/15/2025 08:00 - 08:59,1,4,11,3,0,0,0,0,0,0,0,0,0,0,0,19,22.5,25.4
09/15/2025 09:00 - 09:59,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,19,18.4,23.2
09/15/2025 10:00 - 10:59,0,7,13,1,0,0,0,0,0,0,0,0,0,0,0,21,22.0,25.0
09/15/2025 11:00 - 11:59,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17,21.4,24.5
09/15/2025 12:00 - 12:59,3,5,9,0,0,1,0,0,0,0,0,0,0,0,0,18,20.7,24.8
09/15/2025 13:00 - 13:59,2,1,16,1,0,0,0,0,0,0,0,0,0,0,0,20,22.1,25.2
09/15/2025 14:00 - 14:59,2,12,16,0,0,0,0,0,0,0,0,0,0,0,0,30,20.6,24.4
09/15/2025 15:00 - 15:59,1,8,13,1,0,0,0,0,0,0,0,0,0,0,0,23,21.3,24.9
09/15/2025 16:00 - 16:59,0,5,15,2,0,0,0,0,0,0,0,0,0,0,0,22,22.8,25.4
09/15/2025 17:00 - 17:59,2,16,19,0,0,0,0,0,0,0,0,0,0,0,0,37,20.6,24.4
09/15/2025 18:00 - 18:59,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,18,18.4,24.0
09/15/2025 19:00 - 19:59,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,21,20.7,24.5
09/15/2025 20:00 - 20:59,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,18.9,23.5
09/15/2025 21:00 - 21:59,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,13,20.5,24.5
09/15/2025 22:00 - 22:59,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,18.3,23.4
09/15/2025 23:00 - 23:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
09/16/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/16/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/16/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/16/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/16/2025 04:00 - 04:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
09/16/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/16/2025 06:00 - 06:59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,23.5,24.6
09/16/2025 07:00 - 07:59,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,16,21.9,25.4
09/16/2025 08:00 - 08:59,2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,15,20.1,24.5
09/16/2025 09:00 - 09:59,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,23,20.2,24.2
09/16/2025 10:00 - 10:59,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,12,21.4,25.1
09/16/2025 11:00 - 11:59,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,14,20.7,24.4
09/16/2025 12:00 - 12:59,2,9,13,1,0,0,0,0,0,0,0,0,0,0,0,25,20.8,24.8
09/16/2025 13:00 - 13:59,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0
