"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/22/2025 01:00 - 01:59,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,6,25.0,28.7
06/22/2025 02:00 - 02:59,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,23.3,25.5
06/22/2025 03:00 - 03:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
06/22/2025 04:00 - 04:59,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,27.0,35.5
06/22/2025 05:00 - 05:59,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,8,38.3,52.5
06/22/2025 06:00 - 06:59,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,10,25.3,31.0
06/22/2025 07:00 - 07:59,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,11,26.6,29.6
06/22/2025 08:00 - 08:59,0,0,6,6,10,0,0,0,0,0,0,0,0,0,0,22,29.4,34.1
06/22/2025 09:00 - 09:59,1,3,3,12,9,1,0,0,0,0,0,0,0,0,0,29,28.1,33.9
06/22/2025 10:00 - 10:59,0,3,10,15,4,1,0,1,0,0,0,0,0,0,0,34,27.5,31.5
06/22/2025 11:00 - 11:59,1,2,17,19,7,0,0,0,0,0,0,0,0,0,0,46,26.5,30.7
06/22/2025 12:00 - 12:59,2,4,8,22,7,2,0,0,0,0,0,0,0,0,0,45,27.1,32.3
06/22/2025 13:00 - 13:59,0,1,19,17,8,3,0,0,0,0,0,0,0,0,0,48,27.7,33.1
06/22/2025 14:00 - 14:59,0,1,11,23,9,2,2,1,0,0,0,0,0,0,0,49,29.4,34.4
06/22/2025 15:00 - 15:59,1,3,12,12,12,9,1,0,0,0,0,0,0,0,0,50,29.6,37.1
06/22/2025 16:00 - 16:59,0,0,13,20,13,0,0,0,0,0,0,0,0,0,0,46,28.5,33.2
06/22/2025 17:00 - 17:59,0,1,11,18,15,2,0,0,1,0,0,0,0,0,0,48,29.6,34.4
06/22/2025 18:00 - 18:59,0,1,7,24,7,0,0,0,0,0,0,0,0,0,0,39,28.2,31.5
06/22/2025 19:00 - 19:59,0,0,11,22,13,1,0,0,0,0,0,0,0,0,0,47,28.9,33.5
06/22/2025 20:00 - 20:59,0,4,7,11,5,2,0,0,0,0,0,0,0,0,0,29,27.4,33.2
06/22/2025 21:00 - 21:59,0,1,11,16,4,2,0,0,0,0,0,0,0,0,0,34,27.7,31.5
06/22/2025 22:00 - 22:59,1,1,7,9,5,0,0,0,0,0,0,0,0,0,0,23,26.7,32.0
06/22/2025 23:00 - 23:59,1,2,8,8,4,2,0,0,0,0,0,0,0,0,0,25,27.0,33.2
06/23/2025 00:00 - 00:59,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,6,27.5,32.5
06/23/2025 01:00 - 01:59,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,24.4,27.9
06/23/2025 02:00 - 02:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
06/23/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/23/2025 04:00 - 04:59,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,28.5,33.3
06/23/2025 05:00 - 05:59,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,16,25.6,29.2
06/23/2025 06:00 - 06:59,0,2,9,9,2,0,0,0,0,0,0,0,0,0,0,22,26.0,30.0
06/23/2025 07:00 - 07:59,0,2,14,18,6,0,1,0,0,0,0,0,0,0,0,41,27.4,31.3
06/23/2025 08:00 - 08:59,0,4,11,11,6,1,0,0,0,0,0,0,0,0,0,33,26.8,32.3
06/23/2025 09:00 - 09:59,0,4,18,22,5,0,0,0,0,0,0,0,0,0,0,49,26.3,30.4
06/23/2025 10:00 - 10:59,0,5,9,17,8,3,0,0,0,0,0,0,0,0,0,42,27.9,33.6
06/23/2025 11:00 - 11:59,0,0,2,8,10,2,0,0,0,0,0,0,0,0,0,22,31.2,35.1
06/23/2025 12:00 - 12:59,2,4,4,15,12,3,0,0,0,0,0,0,0,0,0,40,28.3,34.5
06/23/2025 13:00 - 13:59,4,3,11,22,13,0,0,0,0,0,0,0,0,0,0,53,26.7,32.8
06/23/2025 14:00 - 14:59,3,3,4,14,13,9,0,0,0,0,0,0,0,0,0,46,29.6,36.9
06/23/2025 15:00 - 15:59,3,3,9,24,16,2,0,0,0,0,0,0,0,0,0,57,28.0,33.8
06/23/2025 16:00 - 16:59,0,2,14,29,12,5,0,0,0,0,0,0,0,0,0,62,28.8,34.0
06/23/2025 17:00 - 17:59,0,3,14,25,12,2,1,0,0,0,0,0,0,0,0,57,28.4,33.5
06/23/2025 18:00 - 18:59,0,0,5,16,4,0,0,0,0,0,0,0,0,0,0,25,28.3,30.7
06/23/2025 19:00 - 19:59,0,0,12,20,8,2,1,0,0,0,0,0,0,0,0,43,28.8,33.5
06/23/2025 20:00 - 20:59,0,4,20,18,6,1,1,0,0,0,0,0,0,0,0,50,26.8,31.0
06/23/2025 21:00 - 21:59,0,3,17,14,6,1,0,0,0,0,0,0,0,0,0,41,26.6,31.3
06/23/2025 22:00 - 22:59,0,1,8,12,7,2,0,0,0,0,0,0,0,0,0,30,28.6,33.9
06/23/2025 23:00 - 23:59,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,10,27.8,33.5
06/24/2025 00:00 - 00:59,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,19.8,25.5
06/24/2025 01:00 - 01:59,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,26.7,31.3
