"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","2941 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/11/2024 22:00 - 22:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 05:00 - 05:59,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,5,29.4,32.9
11/12/2024 06:00 - 06:59,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,28.3,36.3
11/12/2024 07:00 - 07:59,1,1,5,13,4,3,0,0,0,0,0,0,0,0,0,27,28.3,34.1
11/12/2024 08:00 - 08:59,0,0,3,8,3,3,0,0,0,0,0,0,0,0,0,17,30.2,35.9
11/12/2024 09:00 - 09:59,0,1,0,8,3,1,0,0,0,0,0,0,0,0,0,13,29.5,33.6
11/12/2024 10:00 - 10:59,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0
