"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","3540 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-75 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/22/2025 20:00 - 20:59,1,7,10,1,0,0,0,0,0,0,0,0,0,0,0,19,21.2,24.8
09/22/2025 21:00 - 21:59,3,3,7,7,0,0,0,0,0,0,0,0,0,0,0,20,22.5,28.5
09/22/2025 22:00 - 22:59,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,9,20.6,24.9
09/22/2025 23:00 - 23:59,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5,25.2,29.8
09/23/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/23/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/23/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/23/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/23/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/23/2025 05:00 - 05:59,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,11,25.7,29.2
09/23/2025 06:00 - 06:59,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,9,26.2,29.1
09/23/2025 07:00 - 07:59,1,5,16,10,1,0,0,0,0,0,0,0,0,0,0,33,24.1,28.8
09/23/2025 08:00 - 08:59,3,5,10,9,0,0,0,0,0,0,0,0,0,0,0,27,22.7,28.5
09/23/2025 09:00 - 09:59,2,8,7,8,1,0,0,0,0,0,0,0,0,0,0,26,22.8,28.9
09/23/2025 10:00 - 10:59,2,1,12,6,2,0,0,0,0,0,0,0,0,0,0,23,24.3,29.4
09/23/2025 11:00 - 11:59,4,7,9,3,1,0,0,0,0,0,0,0,0,0,0,24,20.8,25.8
09/23/2025 12:00 - 12:59,5,3,5,5,1,0,0,0,0,0,0,0,0,0,0,19,21.0,28.6
09/23/2025 13:00 - 13:59,3,5,13,12,0,0,0,0,0,0,0,0,0,0,0,33,23.3,28.7
09/23/2025 14:00 - 14:59,1,5,9,10,2,0,0,0,0,0,0,0,0,0,0,27,24.6,29.7
09/23/2025 15:00 - 15:59,3,2,8,18,2,0,0,0,0,0,0,0,0,0,0,33,25.3,30.0
09/23/2025 16:00 - 16:59,1,5,21,21,2,0,0,0,0,0,0,0,0,0,0,50,25.2,29.6
09/23/2025 17:00 - 17:59,4,3,10,16,2,0,0,0,0,0,0,0,0,0,0,35,24.4,29.8
09/23/2025 18:00 - 18:59,0,4,13,12,0,0,0,0,0,0,0,0,0,0,0,29,24.9,29.0
09/23/2025 19:00 - 19:59,6,5,8,6,2,0,0,0,0,0,0,0,0,0,0,27,21.5,28.9
09/23/2025 20:00 - 20:59,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,9,26.2,29.1
09/23/2025 21:00 - 21:59,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,9,24.4,27.9
09/23/2025 22:00 - 22:59,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,23.3,24.0
09/23/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
09/24/2025 00:00 - 00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
09/24/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
