"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4848 Nevada Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/30/2025 08:00 - 08:59,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,19.9,23.9
06/30/2025 09:00 - 09:59,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,19,19.3,20.4
06/30/2025 10:00 - 10:59,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,11,19.5,23.1
06/30/2025 11:00 - 11:59,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,15,17.8,21.4
06/30/2025 12:00 - 12:59,1,13,12,0,0,0,0,0,0,0,0,0,0,0,0,26,20.5,24.2
06/30/2025 13:00 - 13:59,0,16,4,1,0,0,0,0,0,0,0,0,0,0,0,21,19.9,22.7
06/30/2025 14:00 - 14:59,5,23,7,0,0,0,0,0,0,0,0,0,0,0,0,35,18.3,21.9
06/30/2025 15:00 - 15:59,3,18,9,2,0,0,0,0,0,0,0,0,0,0,0,32,19.8,24.2
06/30/2025 16:00 - 16:59,2,21,10,0,0,0,0,0,0,0,0,0,0,0,0,33,19.5,23.3
06/30/2025 17:00 - 17:59,4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,27,18.8,23.2
06/30/2025 18:00 - 18:59,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,21,19.0,21.4
06/30/2025 19:00 - 19:59,2,17,7,0,0,0,0,0,0,0,0,0,0,0,0,26,19.2,22.9
06/30/2025 20:00 - 20:59,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,14,17.8,21.7
06/30/2025 21:00 - 21:59,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,12,17.5,20.3
06/30/2025 22:00 - 22:59,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,16.5,20.2
06/30/2025 23:00 - 23:59,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8,19.0,20.5
07/01/2025 00:00 - 00:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
07/01/2025 01:00 - 01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/01/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/01/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/01/2025 04:00 - 04:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/01/2025 05:00 - 05:59,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,19.3,23.2
07/01/2025 06:00 - 06:59,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,8,18.6,21.8
07/01/2025 07:00 - 07:59,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,19,19.8,23.6
07/01/2025 08:00 - 08:59,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,18,19.9,23.7
07/01/2025 09:00 - 09:59,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,16,18.4,21.2
07/01/2025 10:00 - 10:59,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,17,18.8,20.9
07/01/2025 11:00 - 11:59,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,16,19.2,22.4
07/01/2025 12:00 - 12:59,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,27,20.1,23.5
07/01/2025 13:00 - 13:59,2,17,7,0,0,0,0,0,0,0,0,0,0,0,0,26,19.2,22.9
07/01/2025 14:00 - 14:59,3,13,8,0,0,0,0,0,0,0,0,0,0,0,0,24,19.1,23.4
07/01/2025 15:00 - 15:59,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0,34,19.9,23.5
07/01/2025 16:00 - 16:59,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,26,20.8,24.2
07/01/2025 17:00 - 17:59,2,18,10,3,0,0,0,0,0,0,0,0,0,0,0,33,20.4,24.8
07/01/2025 18:00 - 18:59,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,24,21.5,24.7
07/01/2025 19:00 - 19:59,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,18,21.1,24.5
07/01/2025 20:00 - 20:59,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,16,18.0,23.1
