"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4825 Douglas Dr"
"Comments:","In front of Community Center"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/22/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/24/2025 10:00 - 10:59,4,3,16,79,186,84,14,1,0,0,0,0,0,0,0,387,33.2,38.4
07/24/2025 11:00 - 11:59,0,2,14,68,216,124,17,1,0,0,0,0,0,0,0,442,34.2,39.0
07/24/2025 12:00 - 12:59,1,3,36,120,217,105,15,2,0,0,0,0,0,0,0,499,32.8,38.2
07/24/2025 13:00 - 13:59,3,2,4,56,228,154,33,4,0,0,0,0,0,0,0,484,35.0,39.8
07/24/2025 14:00 - 14:59,0,0,4,48,242,186,26,1,0,0,0,0,0,0,0,507,35.3,39.7
07/24/2025 15:00 - 15:59,1,1,3,58,306,237,48,2,0,0,0,0,0,0,0,656,35.5,40.0
07/24/2025 16:00 - 16:59,0,0,8,64,306,239,44,4,0,0,0,0,0,0,0,665,35.4,39.9
07/24/2025 17:00 - 17:59,1,2,2,72,324,243,45,4,0,0,0,0,0,0,0,693,35.4,39.9
07/24/2025 18:00 - 18:59,0,0,5,79,205,142,32,2,0,0,1,0,0,0,0,466,34.9,39.8
07/24/2025 19:00 - 19:59,0,0,5,61,188,94,22,1,0,0,0,0,0,0,0,371,34.4,39.2
07/24/2025 20:00 - 20:59,0,2,10,79,161,93,12,1,0,0,0,0,0,0,0,358,33.7,38.8
07/24/2025 21:00 - 21:59,0,1,3,59,120,62,10,3,0,0,0,0,0,0,0,258,33.9,38.9
07/24/2025 22:00 - 22:59,1,0,4,20,84,26,7,4,0,0,0,1,0,1,0,148,34.7,39.1
07/24/2025 23:00 - 23:59,1,1,3,23,49,16,8,1,0,1,0,0,0,0,0,103,33.6,39.1
07/25/2025 00:00 - 00:59,0,0,2,9,28,7,2,3,0,0,0,0,0,0,0,51,34.2,38.8
07/25/2025 01:00 - 01:59,0,1,1,6,12,9,3,0,0,0,0,0,0,0,0,32,34.1,39.7
07/25/2025 02:00 - 02:59,0,0,0,3,6,8,2,1,1,0,0,0,0,0,0,21,37.2,41.9
07/25/2025 03:00 - 03:59,0,0,2,4,7,3,0,1,0,0,0,0,0,0,0,17,32.8,37.6
07/25/2025 04:00 - 04:59,0,0,1,3,16,5,3,1,1,2,1,0,0,0,0,33,37.8,43.8
07/25/2025 05:00 - 05:59,0,0,2,10,40,20,9,1,0,0,0,0,0,0,0,82,35.1,40.3
07/25/2025 06:00 - 06:59,1,1,4,15,80,63,14,4,1,0,0,0,0,0,0,183,35.6,40.3
07/25/2025 07:00 - 07:59,0,1,7,40,131,113,15,1,0,0,0,0,0,0,0,308,34.9,39.6
07/25/2025 08:00 - 08:59,6,14,13,39,172,112,17,0,0,0,0,0,0,0,0,373,33.6,39.2
07/25/2025 09:00 - 09:59,14,14,19,64,172,101,9,2,0,0,0,0,0,0,0,395,32.4,38.6
07/25/2025 10:00 - 10:59,7,8,17,53,162,105,20,1,0,0,0,0,0,0,0,373,33.6,39.3
07/25/2025 11:00 - 11:59,4,10,16,48,209,130,21,2,0,0,0,0,0,0,0,440,34.1,39.3
07/25/2025 12:00 - 12:59,0,1,6,39,252,156,35,2,0,0,0,0,0,0,0,491,35.3,39.8
07/25/2025 13:00 - 13:59,1,3,12,62,253,167,21,2,1,0,0,0,0,0,0,522,34.6,39.4
07/25/2025 14:00 - 14:59,0,1,7,67,249,209,38,2,0,0,0,0,0,0,0,573,35.3,39.9
07/25/2025 15:00 - 15:59,0,0,3,45,268,218,33,4,1,0,0,0,0,0,0,572,35.7,39.9
07/25/2025 16:00 - 16:59,1,0,6,63,302,218,43,6,0,0,0,0,0,0,0,639,35.4,39.9
07/25/2025 17:00 - 17:59,2,1,4,68,272,229,39,2,1,0,0,0,0,0,0,618,35.3,39.9
07/25/2025 18:00 - 18:59,2,1,1,50,229,175,18,2,1,0,0,0,0,0,0,479,35.1,39.5
07/25/2025 19:00 - 19:59,0,1,4,66,227,123,13,6,0,0,0,0,0,0,0,440,34.5,39.1
07/25/2025 20:00 - 20:59,1,1,6,46,130,97,14,1,0,0,0,0,0,0,0,296,34.5,39.5
07/25/2025 21:00 - 21:59,0,2,12,66,133,61,3,0,0,0,0,0,0,0,0,277,33.0,37.8
07/25/2025 22:00 - 22:59,1,2,6,52,102,58,5,0,2,0,0,0,0,0,0,228,33.5,38.6
07/25/2025 23:00 - 23:59,1,1,4,23,58,26,5,2,0,0,0,0,0,0,0,120,33.6,38.8
07/26/2025 00:00 - 00:59,0,0,4,20,30,15,1,2,0,0,0,0,0,0,0,72,33.1,38.2
07/26/2025 01:00 - 01:59,0,0,2,7,26,11,0,1,0,0,0,0,0,0,0,47,33.8,38.0
07/26/2025 02:00 - 02:59,0,0,3,2,9,13,4,1,0,0,0,0,0,0,0,32,35.9,40.6
07/26/2025 03:00 - 03:59,0,0,0,5,15,6,1,0,0,0,0,0,0,0,0,27,34.0,38.0
07/26/2025 04:00 - 04:59,0,0,0,3,6,6,4,2,0,0,0,0,0,0,0,21,37.5,43.9
07/26/2025 05:00 - 05:59,0,0,2,4,12,7,6,2,0,0,0,0,0,0,0,33,36.1,43.1
07/26/2025 06:00 - 06:59,0,0,3,7,27,30,6,1,1,0,0,0,0,0,0,75,35.9,40.4
07/26/2025 07:00 - 07:59,0,1,2,19,62,47,6,1,2,0,0,0,0,0,0,140,35.1,39.7
07/26/2025 08:00 - 08:59,0,1,1,24,121,95,21,1,0,0,0,0,0,0,0,264,35.6,40.0
07/26/2025 09:00 - 09:59,0,3,1,46,172,132,19,3,0,0,0,0,0,0,0,376,35.1,39.7
07/26/2025 10:00 - 10:59,4,4,16,75,207,146,28,2,0,0,0,0,0,0,0,482,34.2,39.5
07/26/2025 11:00 - 11:59,2,3,13,89,260,132,18,1,0,0,0,0,0,0,0,518,33.9,38.8
07/26/2025 12:00 - 12:59,4,3,6,72,247,162,28,1,0,0,0,0,0,0,0,523,34.5,39.5
07/26/2025 13:00 - 13:59,1,1,7,52,259,188,20,1,0,0,0,0,0,0,0,529,35.0,39.4
07/26/2025 14:00 - 14:59,2,4,6,61,225,159,25,3,2,1,0,0,0,0,0,488,34.9,39.7
07/26/2025 15:00 - 15:59,1,0,9,58,217,205,33,3,2,0,0,0,0,0,0,528,35.5,40.0
07/26/2025 16:00 - 16:59,0,2,5,53,195,189,28,5,0,0,0,0,0,0,0,477,35.5,40.0
07/26/2025 17:00 - 17:59,0,1,10,76,207,160,29,3,2,0,0,0,0,0,0,488,34.9,39.8
07/26/2025 18:00 - 18:59,0,0,12,85,211,136,37,4,0,1,0,0,0,0,0,486,34.7,39.8
07/26/2025 19:00 - 19:59,2,1,5,53,171,99,28,4,0,0,0,0,0,0,0,363,34.8,39.8
07/26/2025 20:00 - 20:59,0,3,11,88,161,90,15,0,0,0,0,0,0,0,0,368,33.5,38.7
07/26/2025 21:00 - 21:59,3,3,25,91,180,59,8,0,0,0,0,0,0,0,0,369,32.3,36.9
07/26/2025 22:00 - 22:59,1,1,10,98,170,43,6,1,1,2,0,0,0,0,0,333,32.7,36.3
07/26/2025 23:00 - 23:59,0,1,2,27,55,41,5,0,0,0,0,0,0,0,0,131,34.1,39.2
07/27/2025 00:00 - 00:59,0,0,1,13,39,26,4,1,0,0,0,0,0,0,0,84,34.8,39.4
07/27/2025 01:00 - 01:59,0,1,0,7,22,9,2,2,0,0,0,0,0,0,0,43,34.5,39.4
07/27/2025 02:00 - 02:59,0,1,1,4,17,10,2,0,0,0,1,0,0,0,0,36,35.0,39.5
07/27/2025 03:00 - 03:59,0,2,1,2,11,6,2,1,0,0,0,0,0,0,0,25,34.0,40.0
07/27/2025 04:00 - 04:59,0,0,1,6,7,2,0,0,0,0,0,0,0,0,0,16,31.6,35.4
07/27/2025 05:00 - 05:59,0,0,1,3,10,10,3,0,0,1,0,0,0,0,0,28,36.3,40.7
07/27/2025 06:00 - 06:59,0,1,2,7,18,15,11,2,0,0,0,0,0,0,0,56,36.1,42.9
